MatchCode,Format,Week,Time,Player,Result,n_matches,n_wins,n_losses,last_match,Score,weeks_in_league,team_league
PLC1005,PLC,1,2023-01-06T17:42:43Z,John P,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1006,PLC,1,2023-01-06T17:49:03Z,Lotte P,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1006,PLC,1,2023-01-06T17:49:03Z,Steve T,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1007,PLC,1,2023-01-06T17:49:37Z,Nicholas K,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1007,PLC,1,2023-01-06T17:49:37Z,Amir A,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1008,PLC,1,2023-01-06T18:13:26Z,Jesse R,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1008,PLC,1,2023-01-06T18:13:26Z,Damian S,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1009,PLC,1,2023-01-06T18:14:24Z,Emmett F,Win,2,2,0,FALSE,2-0,6,FALSE
PLC1009,PLC,1,2023-01-06T18:14:24Z,Mike K,Loss,1,0,1,TRUE,2-0,6,FALSE
PLC1010,PLC,1,2023-01-06T18:15:54Z,Jeremy E,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1010,PLC,1,2023-01-06T18:15:54Z,Johnny M,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1011,PLC,1,2023-01-06T18:18:55Z,Richard K,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1011,PLC,1,2023-01-06T18:18:55Z,Lotte P,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1012,PLC,1,2023-01-06T18:21:09Z,Dan A,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1012,PLC,1,2023-01-06T18:21:09Z,Chris F,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1013,PLC,1,2023-01-06T18:45:31Z,Dan A,Win,4,3,1,FALSE,2-0,6,FALSE
PLC1013,PLC,1,2023-01-06T18:45:31Z,Emmett F,Loss,3,2,1,FALSE,2-0,6,FALSE
PLC1014,PLC,1,2023-01-06T19:08:28Z,Daniel G,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1014,PLC,1,2023-01-06T19:08:28Z,Chris F,Loss,3,0,3,FALSE,2-1,6,FALSE
PLC1015,PLC,1,2023-01-06T19:13:55Z,Nik S,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1015,PLC,1,2023-01-06T19:13:55Z,Paul G,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1016,PLC,1,2023-01-06T19:30:49Z,Daniel G,Win,2,2,0,FALSE,2-1,6,FALSE
PLC1016,PLC,1,2023-01-06T19:30:49Z,Damian S,Loss,3,1,2,FALSE,2-1,6,FALSE
PLC1017,PLC,1,2023-01-06T19:31:13Z,Jesse R,Win,2,2,0,FALSE,2-1,6,FALSE
PLC1017,PLC,1,2023-01-06T19:31:13Z,Evan C,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1018,PLC,1,2023-01-06T19:33:41Z,Sawyer T,Win,2,2,0,FALSE,2-1,6,FALSE
PLC1018,PLC,1,2023-01-06T19:33:41Z,Warren M,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1019,PLC,1,2023-01-06T19:43:05Z,Emmett F,Win,4,3,1,FALSE,2-0,6,FALSE
PLC1019,PLC,1,2023-01-06T19:43:05Z,Paul G,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1020,PLC,1,2023-01-06T19:54:57Z,Daniel G,Win,3,3,0,FALSE,2-0,6,FALSE
PLC1020,PLC,1,2023-01-06T19:54:57Z,Jesse R,Loss,3,2,1,FALSE,2-0,6,FALSE
PLC1021,PLC,1,2023-01-06T19:59:33Z,Sawyer T,Win,3,3,0,FALSE,2-1,6,FALSE
PLC1021,PLC,1,2023-01-06T19:59:33Z,Damian S,Loss,4,1,3,FALSE,2-1,6,FALSE
PLC1022,PLC,1,2023-01-06T20:17:37Z,Paul G,Win,3,1,2,FALSE,2-1,6,FALSE
PLC1022,PLC,1,2023-01-06T20:17:37Z,Daniel G,Loss,4,3,1,FALSE,2-1,6,FALSE
PLC1023,PLC,1,2023-01-06T20:25:01Z,Steve T,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1023,PLC,1,2023-01-06T20:25:01Z,Damian S,Loss,5,1,4,FALSE,2-1,6,FALSE
PLC1024,PLC,1,2023-01-06T21:00:18Z,Jesse R,Win,4,3,1,FALSE,2-1,6,FALSE
PLC1024,PLC,1,2023-01-06T21:00:18Z,Kevin I,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1025,PLC,1,2023-01-06T21:00:28Z,Sawyer T,Win,4,4,0,FALSE,2-0,6,FALSE
PLC1025,PLC,1,2023-01-06T21:00:28Z,Lee B,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1026,PLC,1,2023-01-06T21:23:54Z,Steve T,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1026,PLC,1,2023-01-06T21:23:54Z,Vincent T,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1027,PLC,1,2023-01-06T21:35:54Z,Sawyer T,Win,5,5,0,FALSE,2-1,6,FALSE
PLC1027,PLC,1,2023-01-06T21:35:54Z,Trevor F,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1028,PLC,1,2023-01-06T21:42:39Z,Brendan Y,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1028,PLC,1,2023-01-06T21:42:39Z,Kevin I,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1029,PLC,1,2023-01-06T21:54:01Z,Steve T,Win,4,3,1,FALSE,2-0,6,FALSE
PLC1029,PLC,1,2023-01-06T21:54:01Z,Hugo D,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1030,PLC,1,2023-01-06T22:03:35Z,Shawn R,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1030,PLC,1,2023-01-06T22:03:35Z,Evan C,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1031,PLC,1,2023-01-06T22:05:40Z,Jake C,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1031,PLC,1,2023-01-06T22:05:40Z,Brendan Y,Loss,2,1,1,FALSE,2-1,6,FALSE
PLC1032,PLC,1,2023-01-06T22:35:10Z,Steve T,Win,5,4,1,FALSE,2-1,6,FALSE
PLC1032,PLC,1,2023-01-06T22:35:10Z,Jake C,Loss,2,1,1,FALSE,2-1,6,FALSE
PLC1033,PLC,1,2023-01-06T22:36:31Z,Trevor F,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1033,PLC,1,2023-01-06T22:36:31Z,Vincent T,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1034,PLC,1,2023-01-06T22:39:07Z,Chris F,Win,4,1,3,FALSE,2-0,6,FALSE
PLC1034,PLC,1,2023-01-06T22:39:07Z,Evan C,Loss,3,0,3,FALSE,2-0,6,FALSE
PLC1035,PLC,1,2023-01-06T23:02:30Z,Rafael F,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1035,PLC,1,2023-01-06T23:02:30Z,Shawn R,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1036,PLC,1,2023-01-06T23:34:16Z,Hugo D,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1036,PLC,1,2023-01-06T23:34:16Z,Evan C,Loss,4,0,4,FALSE,2-0,6,FALSE
PLC1037,PLC,1,2023-01-06T23:47:26Z,Vincent T,Win,3,1,2,FALSE,2-1,6,FALSE
PLC1037,PLC,1,2023-01-06T23:47:26Z,Rafael F,Loss,2,1,1,FALSE,2-1,6,FALSE
PLC1038,PLC,1,2023-01-07T00:12:06Z,Evan C,Win,5,1,4,FALSE,2-0,6,FALSE
PLC1038,PLC,1,2023-01-07T00:12:06Z,Shane K,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1039,PLC,1,2023-01-07T00:39:15Z,Trevor F,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1039,PLC,1,2023-01-07T00:39:15Z,Ryan D,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1040,PLC,1,2023-01-07T00:58:26Z,Trevor F,Win,4,3,1,FALSE,2-0,6,FALSE
PLC1040,PLC,1,2023-01-07T00:58:26Z,Stephan J,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1041,PLC,1,2023-01-07T01:19:28Z,Shawn R,Win,3,2,1,FALSE,2-1,6,FALSE
PLC1041,PLC,1,2023-01-07T01:19:28Z,Shane K,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1042,PLC,1,2023-01-07T03:12:30Z,Chris F,Win,5,2,3,FALSE,2-1,6,FALSE
PLC1042,PLC,1,2023-01-07T03:12:30Z,Trevor F,Loss,5,3,2,FALSE,2-1,6,FALSE
PLC1043,PLC,1,2023-01-07T09:10:19Z,Noah B,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1043,PLC,1,2023-01-07T09:10:19Z,Noel S,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1044,PLC,1,2023-01-07T09:13:54Z,Vincent T,Win,4,2,2,FALSE,2-0,6,FALSE
PLC1044,PLC,1,2023-01-07T09:13:54Z,Adam S,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1045,PLC,1,2023-01-07T09:25:35Z,Kevin I,Win,3,1,2,FALSE,2-0,6,FALSE
PLC1045,PLC,1,2023-01-07T09:25:35Z,Noah B,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1046,PLC,1,2023-01-07T10:53:54Z,Serge T,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1046,PLC,1,2023-01-07T10:53:54Z,Noah B,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1047,PLC,1,2023-01-07T11:06:34Z,Rafael F,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1047,PLC,1,2023-01-07T11:06:34Z,Noel S,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1048,PLC,1,2023-01-07T11:17:11Z,Amir A,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1048,PLC,1,2023-01-07T11:17:11Z,Serge T,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1049,PLC,1,2023-01-07T11:21:27Z,Lotte P,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1049,PLC,1,2023-01-07T11:21:27Z,Tony G,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1050,PLC,1,2023-01-07T11:27:40Z,Jeremy E,Win,2,2,0,FALSE,2-1,6,FALSE
PLC1050,PLC,1,2023-01-07T11:27:40Z,Kevin I,Loss,4,1,3,FALSE,2-1,6,FALSE
PLC1051,PLC,1,2023-01-07T11:52:22Z,Vincent T,Win,5,3,2,FALSE,2-0,6,FALSE
PLC1051,PLC,1,2023-01-07T11:52:22Z,Amir A,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1052,PLC,1,2023-01-07T13:28:30Z,Serge T,Win,3,2,1,FALSE,2-1,6,FALSE
PLC1052,PLC,1,2023-01-07T13:28:30Z,Ryan D,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1053,PLC,1,2023-01-07T14:05:49Z,Daniel G,Win,5,4,1,FALSE,2-0,6,FALSE
PLC1053,PLC,1,2023-01-07T14:05:49Z,James MI,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1054,PLC,1,2023-01-07T14:14:26Z,Kevin I,Win,5,2,3,FALSE,2-0,6,FALSE
PLC1054,PLC,1,2023-01-07T14:14:26Z,Dan K,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1055,PLC,1,2023-01-07T14:28:24Z,Maranda L,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1055,PLC,1,2023-01-07T14:28:24Z,Zeke W,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1056,PLC,1,2023-01-07T14:50:29Z,James MI,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1056,PLC,1,2023-01-07T14:50:29Z,Serge T,Loss,4,2,2,FALSE,2-1,6,FALSE
PLC1057,PLC,1,2023-01-07T14:57:45Z,Nik S,Win,2,2,0,FALSE,2-0,6,FALSE
PLC1057,PLC,1,2023-01-07T14:57:45Z,Dan K,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1058,PLC,1,2023-01-07T14:58:49Z,Côme S,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1058,PLC,1,2023-01-07T14:58:49Z,Christopher S,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1059,PLC,1,2023-01-07T15:50:52Z,Chris R,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1059,PLC,1,2023-01-07T15:50:52Z,Lotte P,Loss,4,2,2,FALSE,2-0,6,FALSE
PLC1060,PLC,1,2023-01-07T17:20:02Z,Hugo D,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1060,PLC,1,2023-01-07T17:20:02Z,Jonathan R,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1061,PLC,1,2023-01-07T17:52:26Z,Serge T,Win,5,3,2,FALSE,2-0,6,FALSE
PLC1061,PLC,1,2023-01-07T17:52:26Z,Rafael F,Loss,4,2,2,FALSE,2-0,6,FALSE
PLC1062,PLC,1,2023-01-07T18:00:10Z,John P,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1062,PLC,1,2023-01-07T18:00:10Z,Jonathan R,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1063,PLC,1,2023-01-07T18:10:59Z,Jeremy E,Win,3,3,0,FALSE,2-1,6,FALSE
PLC1063,PLC,1,2023-01-07T18:10:59Z,Dan K,Loss,3,0,3,FALSE,2-1,6,FALSE
PLC1064,PLC,1,2023-01-07T18:14:21Z,Warren M,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1064,PLC,1,2023-01-07T18:14:21Z,Lee B,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1065,PLC,1,2023-01-07T19:20:25Z,Jeremy E,Win,4,4,0,FALSE,2-0,6,FALSE
PLC1065,PLC,1,2023-01-07T19:20:25Z,Brendan Y,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1066,PLC,1,2023-01-07T19:59:49Z,Nik S,Win,3,3,0,FALSE,2-0,6,FALSE
PLC1066,PLC,1,2023-01-07T19:59:49Z,Maranda L,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1067,PLC,1,2023-01-07T20:44:16Z,Shawn R,Win,4,3,1,FALSE,2-1,6,FALSE
PLC1067,PLC,1,2023-01-07T20:44:16Z,Pierre-Antoine B,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1068,PLC,1,2023-01-07T21:08:50Z,Chris R,Win,2,2,0,FALSE,2-0,6,FALSE
PLC1068,PLC,1,2023-01-07T21:08:50Z,Maranda L,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1069,PLC,1,2023-01-07T21:40:02Z,Ryland B,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1069,PLC,1,2023-01-07T21:40:02Z,Dan K,Loss,4,0,4,FALSE,2-0,6,FALSE
PLC1070,PLC,1,2023-01-07T21:45:17Z,Ryan D,Win,3,1,2,FALSE,2-0,6,FALSE
PLC1070,PLC,1,2023-01-07T21:45:17Z,Pierre-Antoine B,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1071,PLC,1,2023-01-07T22:15:59Z,Jordan M,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1071,PLC,1,2023-01-07T22:15:59Z,Ryan D,Loss,4,1,3,FALSE,2-0,6,FALSE
PLC1072,PLC,1,2023-01-08T00:05:25Z,Côme S,Win,2,2,0,FALSE,2-0,6,FALSE
PLC1072,PLC,1,2023-01-08T00:05:25Z,Justin P,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1073,PLC,1,2023-01-08T00:53:07Z,Chris Y,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1073,PLC,1,2023-01-08T00:53:07Z,Lee B,Loss,3,0,3,FALSE,2-0,6,FALSE
PLC1074,PLC,1,2023-01-08T01:29:23Z,Chris Y,Win,2,2,0,FALSE,2-0,6,FALSE
PLC1074,PLC,1,2023-01-08T01:29:23Z,Stephan J,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1075,PLC,1,2023-01-08T02:24:40Z,Jordan M,Win,2,2,0,FALSE,2-1,6,FALSE
PLC1075,PLC,1,2023-01-08T02:24:40Z,Warren M,Loss,3,1,2,FALSE,2-1,6,FALSE
PLC1076,PLC,1,2023-01-08T05:47:23Z,Jonathan R,Win,3,1,2,FALSE,2-1,6,FALSE
PLC1076,PLC,1,2023-01-08T05:47:23Z,Paul G,Loss,4,1,3,FALSE,2-1,6,FALSE
PLC1077,PLC,1,2023-01-08T09:36:43Z,Noel S,Win,3,1,2,FALSE,2-1,6,FALSE
PLC1077,PLC,1,2023-01-08T09:36:43Z,John R,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1078,PLC,1,2023-01-08T11:13:39Z,Oskar T,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1078,PLC,1,2023-01-08T11:13:39Z,Dan K,Loss,5,0,5,FALSE,2-1,6,FALSE
PLC1079,PLC,1,2023-01-08T11:15:57Z,John R,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1079,PLC,1,2023-01-08T11:15:57Z,Zach C,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1080,PLC,1,2023-01-08T11:31:45Z,Pierre-Antoine B,Win,3,1,2,FALSE,2-0,6,FALSE
PLC1080,PLC,1,2023-01-08T11:31:45Z,Oskar T,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1081,PLC,1,2023-01-08T12:11:10Z,Zach C,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1081,PLC,1,2023-01-08T12:11:10Z,Pierre-Antoine B,Loss,4,1,3,FALSE,2-0,6,FALSE
PLC1082,PLC,1,2023-01-08T12:27:49Z,Nicholas K,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1082,PLC,1,2023-01-08T12:27:49Z,Mike P,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1083,PLC,1,2023-01-08T12:33:07Z,Nik S,Win,4,4,0,FALSE,2-0,6,FALSE
PLC1083,PLC,1,2023-01-08T12:33:07Z,Zach C,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1084,PLC,1,2023-01-08T12:46:33Z,Jake C,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1084,PLC,1,2023-01-08T12:46:33Z,Michael M,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1085,PLC,1,2023-01-08T12:49:11Z,Pierre-Antoine B,Win,5,2,3,FALSE,2-0,6,FALSE
PLC1085,PLC,1,2023-01-08T12:49:11Z,James MI,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1086,PLC,1,2023-01-08T13:10:06Z,Nik S,Win,5,5,0,FALSE,2-0,6,FALSE
PLC1086,PLC,1,2023-01-08T13:10:06Z,Mike P,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1087,PLC,1,2023-01-08T13:18:56Z,James MI,Win,4,2,2,FALSE,2-1,6,FALSE
PLC1087,PLC,1,2023-01-08T13:18:56Z,Michael M,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1088,PLC,1,2023-01-08T13:19:06Z,John P,Win,3,2,1,FALSE,2-1,6,FALSE
PLC1088,PLC,1,2023-01-08T13:19:06Z,Jake C,Loss,4,2,2,FALSE,2-1,6,FALSE
PLC1089,PLC,1,2023-01-08T14:06:09Z,Brendan Y,Win,4,2,2,FALSE,2-0,6,FALSE
PLC1089,PLC,1,2023-01-08T14:06:09Z,Nicholas P,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1090,PLC,1,2023-01-08T14:34:00Z,Johnny M,Win,3,1,2,FALSE,2-0,6,FALSE
PLC1090,PLC,1,2023-01-08T14:34:00Z,Duran V,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1091,PLC,1,2023-01-08T14:34:06Z,Zach C,Win,4,2,2,FALSE,2-1,6,FALSE
PLC1091,PLC,1,2023-01-08T14:34:06Z,Oskar T,Loss,3,1,2,FALSE,2-1,6,FALSE
PLC1092,PLC,1,2023-01-08T14:47:58Z,Brendan Y,Win,5,3,2,FALSE,2-1,6,FALSE
PLC1092,PLC,1,2023-01-08T14:47:58Z,James MI,Loss,5,2,3,FALSE,2-1,6,FALSE
PLC1093,PLC,1,2023-01-08T14:48:26Z,Noah B,Win,4,2,2,FALSE,2-0,6,FALSE
PLC1093,PLC,1,2023-01-08T14:48:26Z,Nicholas P,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1094,PLC,1,2023-01-08T15:10:13Z,Noah B,Win,5,3,2,FALSE,2-0,6,FALSE
PLC1094,PLC,1,2023-01-08T15:10:13Z,John P,Loss,4,2,2,FALSE,2-0,6,FALSE
PLC1095,PLC,1,2023-01-08T15:47:16Z,Zach C,Win,5,3,2,FALSE,2-0,6,FALSE
PLC1095,PLC,1,2023-01-08T15:47:16Z,Jonathan R,Loss,4,1,3,FALSE,2-0,6,FALSE
PLC1096,PLC,1,2023-01-08T15:59:39Z,John P,Win,5,3,2,FALSE,2-0,6,FALSE
PLC1096,PLC,1,2023-01-08T15:59:39Z,Amir A,Loss,4,1,3,FALSE,2-0,6,FALSE
PLC1097,PLC,1,2023-01-08T16:38:06Z,Jeremy E,Win,5,5,0,FALSE,2-1,6,FALSE
PLC1097,PLC,1,2023-01-08T16:38:06Z,Nicholas K,Loss,4,2,2,FALSE,2-1,6,FALSE
PLC1098,PLC,1,2023-01-08T16:38:55Z,Amir A,Win,5,2,3,FALSE,2-0,6,FALSE
PLC1098,PLC,1,2023-01-08T16:38:55Z,Lee B,Loss,4,0,4,FALSE,2-0,6,FALSE
PLC1099,PLC,1,2023-01-08T16:57:39Z,Jordan M,Win,3,3,0,FALSE,2-0,6,FALSE
PLC1099,PLC,1,2023-01-08T16:57:39Z,Lee B,Loss,5,0,5,FALSE,2-0,6,FALSE
PLC1100,PLC,1,2023-01-08T17:00:59Z,Paul G,Win,5,2,3,FALSE,2-0,6,FALSE
PLC1100,PLC,1,2023-01-08T17:00:59Z,Nicholas K,Loss,5,2,3,FALSE,2-0,6,FALSE
PLC1101,PLC,1,2023-01-08T17:39:18Z,Jordan M,Win,4,4,0,FALSE,2-0,6,FALSE
PLC1101,PLC,1,2023-01-08T17:39:18Z,Gerardo L,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1102,PLC,1,2023-01-08T18:27:26Z,Gerardo L,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1102,PLC,1,2023-01-08T18:27:26Z,Cody-Rayce MG,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1103,PLC,1,2023-01-08T19:47:21Z,Adam S,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1103,PLC,1,2023-01-08T19:47:21Z,Mike P,Loss,3,0,3,FALSE,2-0,6,FALSE
PLC1104,PLC,1,2023-01-08T20:24:49Z,James T,Win,1,1,0,FALSE,2-0,6,FALSE
PLC1104,PLC,1,2023-01-08T20:24:49Z,Jordan M,Loss,5,4,1,FALSE,2-0,6,FALSE
PLC1105,PLC,1,2023-01-08T20:43:09Z,Adam S,Win,3,2,1,FALSE,2-1,6,FALSE
PLC1105,PLC,1,2023-01-08T20:43:09Z,Mike B,Loss,1,0,1,FALSE,2-1,6,FALSE
PLC1106,PLC,1,2023-01-08T21:03:12Z,Jonathan R,Win,5,2,3,FALSE,2-1,6,FALSE
PLC1106,PLC,1,2023-01-08T21:03:12Z,James T,Loss,2,1,1,FALSE,2-1,6,FALSE
PLC1107,PLC,1,2023-01-08T21:49:10Z,Gerardo L,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1107,PLC,1,2023-01-08T21:49:10Z,Noel S,Loss,4,1,3,FALSE,2-0,6,FALSE
PLC1108,PLC,1,2023-01-08T21:50:52Z,Hugo D,Win,4,3,1,FALSE,2-0,6,FALSE
PLC1108,PLC,1,2023-01-08T21:50:52Z,James T,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1109,PLC,1,2023-01-08T21:53:23Z,Adam S,Win,4,3,1,FALSE,2-1,6,FALSE
PLC1109,PLC,1,2023-01-08T21:53:23Z,Chris R,Loss,3,2,1,FALSE,2-1,6,FALSE
PLC1110,PLC,1,2023-01-08T22:55:48Z,Justin P,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1110,PLC,1,2023-01-08T22:55:48Z,Caleb G,Loss,1,0,1,FALSE,2-0,6,FALSE
PLC1111,PLC,1,2023-01-08T23:05:14Z,Tony G,Win,2,1,1,FALSE,2-0,6,FALSE
PLC1111,PLC,1,2023-01-08T23:05:14Z,Christopher S,Loss,2,0,2,FALSE,2-0,6,FALSE
PLC1112,PLC,1,2023-01-08T23:21:27Z,Tony G,Win,3,2,1,FALSE,2-0,6,FALSE
PLC1112,PLC,1,2023-01-08T23:21:27Z,Justin P,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1113,PLC,1,2023-01-09T12:11:32Z,Ryland B,Win,2,2,0,FALSE,2-1,6,FALSE
PLC1113,PLC,1,2023-01-09T12:11:32Z,John R,Loss,3,1,2,FALSE,2-1,6,FALSE
PLC1114,PLC,1,2023-01-09T12:46:50Z,John R,Win,4,2,2,FALSE,2-1,6,FALSE
PLC1114,PLC,1,2023-01-09T12:46:50Z,Chris Y,Loss,3,2,1,FALSE,2-1,6,FALSE
PLC1115,PLC,1,2023-01-09T13:46:58Z,Chris P,Win,1,1,0,FALSE,2-1,6,FALSE
PLC1115,PLC,1,2023-01-09T13:46:58Z,Zeke W,Loss,2,0,2,FALSE,2-1,6,FALSE
PLC1116,PLC,1,2023-01-09T14:15:52Z,Caleb G,Win,2,1,1,FALSE,2-1,6,FALSE
PLC1116,PLC,1,2023-01-09T14:15:52Z,Chris P,Loss,2,1,1,FALSE,2-1,6,FALSE
PLC1117,PLC,1,2023-01-09T14:56:04Z,Oskar T,Win,4,2,2,FALSE,2-0,6,FALSE
PLC1117,PLC,1,2023-01-09T14:56:04Z,Richard K,Loss,2,1,1,FALSE,2-0,6,FALSE
PLC1118,PLC,1,2023-01-09T15:25:52Z,Chris P,Win,3,2,1,FALSE,2-1,6,FALSE
PLC1118,PLC,1,2023-01-09T15:25:52Z,Ryland B,Loss,3,2,1,FALSE,2-1,6,FALSE
PLC1119,PLC,1,2023-01-09T15:36:18Z,Caleb G,Win,3,2,1,FALSE,2-1,6,FALSE
PLC1119,PLC,1,2023-01-09T15:36:18Z,Zeke W,Loss,3,0,3,FALSE,2-1,6,FALSE
PLC1120,PLC,1,2023-01-09T16:25:04Z,Maranda L,Win,4,2,2,FALSE,2-1,6,FALSE
PLC1120,PLC,1,2023-01-09T16:25:04Z,Ryland B,Loss,4,2,2,FALSE,2-1,6,FALSE
PLC1121,PLC,1,2023-01-09T16:33:16Z,Jake C,Win,5,3,2,FALSE,2-0,6,FALSE
PLC1121,PLC,1,2023-01-09T16:33:16Z,Chris P,Loss,4,2,2,FALSE,2-0,6,FALSE
PLC1122,PLC,1,2023-01-09T17:40:21Z,Chris Y,Win,4,3,1,FALSE,2-0,6,FALSE
PLC1122,PLC,1,2023-01-09T17:40:21Z,Richard K,Loss,3,1,2,FALSE,2-0,6,FALSE
PLC1123,PLC,1,2023-01-09T19:11:16Z,Côme S,Win,3,3,0,FALSE,2-1,6,FALSE
PLC1123,PLC,1,2023-01-09T19:11:16Z,Oskar T,Loss,5,2,3,FALSE,2-1,6,FALSE
PLC1124,PLC,1,2023-01-09T19:33:34Z,Caleb G,Win,4,3,1,FALSE,2-1,6,FALSE
PLC1124,PLC,1,2023-01-09T19:33:34Z,Adam S,Loss,5,3,2,FALSE,2-1,6,FALSE
