Timestamp,Winner Name,Loser Name,Result,Notes,Script Handled,Messaged?
2/25/2025 0:35:09,Sylvain T - Iquitos#15484,Andrew M - Robespierre#01976,2-0,,1,1
2/25/2025 1:08:36,Sawyer T - soyboy#35469,Justin P - Code Pigeon#84057,2-1,,1,1
2/25/2025 2:06:57,Andrew M - Robespierre#01976,James M - Demonic Tutor#02131,2-1,,1,1
2/25/2025 2:20:07,Justin P - Code Pigeon#84057,Timothy B - wtrbflov2#64488,2-1,,1,1
2/25/2025 2:38:22,Justin P - Code Pigeon#84057,Andrew M - Robespierre#01976,2-0,,1,1
2/25/2025 9:20:45,Alex H - Merriman#08092,Sylvain T - Iquitos#15484,2-1,,1,1
2/25/2025 11:02:05,Jeremy E - Lhurgoyf#37289,Bryndis T - BryndisT#59659,2-0,,1,1
2/25/2025 13:07:51,Evan L - Evan#97713,Stefan V - Silversword#06621,2-0,,1,1
2/25/2025 14:53:29,Richard K - preacher26#59445,Vincent L - Tanathonos#62853,2-0,,1,1
2/25/2025 15:42:28,Stefan V - Silversword#06621,Jethro J - bigxjulius#88849,2-0,Fast games,1,1
2/25/2025 16:08:16,Kevin I - kni1993#29285,Alex D - snipper_33#42632,2-1,,1,1
2/25/2025 17:08:41,Daniel M - HPWizard#40332,Ryan M - rrrn22#32842,2-0,,1,1
2/25/2025 17:09:58,Alex D - snipper_33#42632,Matthias H - Rezreh#11308,2-0,,1,1
2/25/2025 17:12:52,Christian L - xXalpineXx#54284,Elliot H - blobby#99425,2-1,,1,1
2/25/2025 17:19:02,Stephen H - Crayth#38098,Kevin I - kni1993#29285,2-1,GGs!!,1,1
2/25/2025 17:24:18,Nik S - njsiii#50504,Sasson B - Heavy Blanket#62046,2-1,,1,1
2/25/2025 18:22:02,Nik S - njsiii#50504,Chris R - Sinkwater#27508,2-1,,1,1
2/25/2025 19:30:09,Mitchel S - SpaghettiMitch#18619,Matthew H - Almost#13446,2-1,,1,1
2/25/2025 19:44:04,Sawyer T - soyboy#35469,Stephen H - Crayth#38098,2-1,,1,1
2/25/2025 20:24:33,Edgar A - PlayfulTerror#04926,Alex D - snipper_33#42632,2-1,ggs,1,1
2/25/2025 21:15:51,Sasson B - Heavy Blanket#62046,Edgar A - PlayfulTerror#04926,2-1,,1,1
2/25/2025 21:22:27,Ryan M - rrrn22#32842,Daniel MS - DireWarning#24676,2-0,,1,1
2/25/2025 21:36:05,Sawyer T - soyboy#35469,Daniel M - HPWizard#40332,2-1,,1,1
2/25/2025 21:37:25,Colton M - mang#55794,Robert M - LaughItUp#38462,2-0,,1,1
2/25/2025 22:03:45,Chris R - Sinkwater#27508,Ryan M - rrrn22#32842,2-1,,1,1
2/25/2025 22:09:13,Colton M - mang#55794,Daniel M - HPWizard#40332,2-1,,1,1
2/25/2025 22:11:10,Wayne L - 4chinit#67724,Jacob B - jacobbarnett15#95139,2-0,,1,1
2/25/2025 22:30:54,Robert M - LaughItUp#38462,Ryan M - rrrn22#32842,2-0,,1,1
2/25/2025 22:40:59,Jacob B - jacobbarnett15#95139,Alex H - Merriman#08092,2-1,,1,1
2/25/2025 22:54:36,Robert M - LaughItUp#38462,Maranda L - BlackCanary#59791,2-0,,1,1
2/25/2025 23:14:10,Ben M - cardmaaster#84341,Stephen H - Crayth#38098,2-0,,1,1
2/25/2025 23:26:55,Dominic M - domdoes#32489,Colton M - mang#55794,2-1,,1,1
2/25/2025 23:34:35,Ben M - cardmaaster#84341,Preston B - Vorbis#46420,2-0,,1,1
2/26/2025 0:00:41,Daniel MS - DireWarning#24676,Ben M - cardmaaster#84341,2-0,,1,1
2/26/2025 0:31:48,Jacob B - jacobbarnett15#95139,Preston B - Vorbis#46420,2-1,,1,1
2/26/2025 1:05:56,Logan J - Numskul#59868,Daniel MS - DireWarning#24676,2-1,,1,1
2/26/2025 6:45:31,Petro K - sonoki#49073,Evan L - Evan#97713,2-1,,1,1
2/26/2025 10:36:27,Jacob B - jacobbarnett15#95139,Evan L - Evan#97713,2-0,,1,1
2/26/2025 11:01:02,Jeremy E - Lhurgoyf#37289,Jacob B - jacobbarnett15#95139,2-1,ggs,1,1
2/26/2025 11:55:48,Rafael F - Prudent#24319,Oskar T - ossytubbi#87966,2-1,Straight hands ma boi!,1,1
2/26/2025 12:12:49,Petro K - sonoki#49073,Sylvain T - Iquitos#15484,2-0,,1,1
2/26/2025 12:24:03,Oskar T - ossytubbi#87966,Chris O - Chriso91#46230,2-0,,1,1
2/26/2025 13:29:59,Rafael F - Prudent#24319,Jack F - jkfman101#84645,2-1,Straight hands ma boi!,1,1
2/26/2025 13:57:54,Oskar T - ossytubbi#87966,Vasco M - motatom#50510,2-0,,1,1
2/26/2025 15:11:43,Vasco M - motatom#50510,Dominic M - domdoes#32489,2-0,,1,1
2/26/2025 16:37:48,Chris O - Chriso91#46230,Christian L - xXalpineXx#54284,2-0,,1,1
2/26/2025 16:53:19,Ryan H - Kitchensinks#50434,Eddie R - Lord Sorin#57773,2-1,,1,1
2/26/2025 17:13:21,Ryan H - Kitchensinks#50434,Joseph S - NotSham#89034,2-0,,1,1
2/26/2025 17:24:48,Richard K - preacher26#59445,Eddie R - Lord Sorin#57773,2-0,,1,1
2/26/2025 18:07:10,Keelan T - Dufel#75965,Chris R - Sinkwater#27508,2-1,,1,1
2/26/2025 18:38:01,Parker D - Android77#15898,Evan L - Evan#97713,2-0,,1,1
2/26/2025 18:53:15,Ryan H - Kitchensinks#50434,Chris R - Sinkwater#27508,2-1,,1,1
2/26/2025 19:20:02,Ryan H - Kitchensinks#50434,Alex D - snipper_33#42632,2-0,,1,1
2/26/2025 20:11:34,Alex D - snipper_33#42632,Colton M - mang#55794,2-0,,1,1
2/26/2025 20:59:31,Colton M - mang#55794,Edgar A - PlayfulTerror#04926,2-1,,1,1
2/26/2025 22:37:01,Alex D - snipper_33#42632,Adrian C - CarrRadio#73846,2-1,,1,1
2/26/2025 23:00:23,Taylor G - mangocutter#15889,Colton S - coltoncooper#56958,2-0,,1,1
2/26/2025 23:39:05,Colton S - coltoncooper#56958,Alex D - snipper_33#42632,2-1,,1,1
2/27/2025 9:28:17,Adam S - wizma#29010,Joe T - Elasticity#07466,2-0,Ggs!,1,1
2/27/2025 9:41:45,James M - Demonic Tutor#02131,Vincent L - Tanathonos#62853,2-1,,1,1
2/27/2025 10:12:19,Joe T - Elasticity#07466,Chris O - Chriso91#46230,2-1,,1,1
2/27/2025 11:02:37,Joe T - Elasticity#07466,Matthias H - Rezreh#11308,2-0,,1,1
2/27/2025 11:30:55,Jeremy E - Lhurgoyf#37289,Matthias H - Rezreh#11308,2-1,,1,1
2/27/2025 11:50:29,Matthias H - Rezreh#11308,Oskar T - ossytubbi#87966,2-0,,1,1
2/27/2025 11:56:55,Cam B - KingEggbert#01276,Joe T - Elasticity#07466,2-1,,1,1
2/27/2025 12:22:43,Cam B - KingEggbert#01276,Bryndis T - BryndisT#59659,2-1,,1,1
2/27/2025 13:06:07,Chris P - Joker01#66827,Cam B - KingEggbert#01276,2-1,,1,1
2/27/2025 13:26:44,Zachary S - Zcia#67361,Cam B - KingEggbert#01276,2-0,,1,1
2/27/2025 13:46:39,Chris O - Chriso91#46230,Chris P - Joker01#66827,2-1,,1,1
2/27/2025 13:56:35,Tyler D - Tuper#64722,Jaidin M - MnemonicDevice#38774,2-0,ggs,1,1
2/27/2025 14:16:38,Kevin I - kni1993#29285,Zachary S - Zcia#67361,2-0,,1,1
2/27/2025 14:34:35,Tyler D - Tuper#64722,Robert B - robertbarrett#30061,2-1,ggs,1,1
2/27/2025 14:52:23,Zachary S - Zcia#67361,Enrique O - Caex#39549,2-1,,1,1
2/27/2025 15:20:24,Robert B - robertbarrett#30061,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
2/27/2025 15:50:32,Robert B - robertbarrett#30061,Steve T - strout#45062,2-0,,1,1
2/27/2025 15:52:07,Zachary S - Zcia#67361,Ryley Y - Organ#98816,2-0,,1,1
2/27/2025 16:32:49,Chris P - Joker01#66827,Ryley Y - Organ#98816,2-1,,1,1
2/27/2025 17:00:45,Joseph S - NotSham#89034,Jaidin M - MnemonicDevice#38774,2-1,,1,1
2/27/2025 17:27:22,Jaidin M - MnemonicDevice#38774,Zachary S - Zcia#67361,2-0,,1,1
2/27/2025 18:45:23,John D - DailyDraft#87013,Jaidin M - MnemonicDevice#38774,2-0,,1,1
2/27/2025 18:48:16,Robert B - robertbarrett#30061,Jethro J - bigxjulius#88849,2-0,,1,1
2/27/2025 19:04:51,Zack H - HackZolt#31077,Matt F - MadeMyBus#92429,2-0,GGS - BE BLESSED WITH A DOUBLE MYTHIC IN THIS PACK,1,1
2/27/2025 19:11:01,Cody-Rayce MG - Pluto#50936,David K - Judgementface#52229,2-0,ggs wp,1,1
2/27/2025 19:16:45,Jethro J - bigxjulius#88849,John D - DailyDraft#87013,2-0,,1,1
2/27/2025 19:55:46,Enrique O - Caex#39549,Jethro J - bigxjulius#88849,2-0,,1,1
2/27/2025 20:34:38,John D - DailyDraft#87013,Adrian C - CarrRadio#73846,2-1,,1,1
2/27/2025 21:00:23,Eikel P - SouLIke#53611,Maranda L - BlackCanary#59791,2-1,,1,1
2/27/2025 21:34:47,Juan Q - Termas79513#36870,Taylor G - mangocutter#15889,2-0,GGWP,1,1
2/27/2025 21:35:20,Rafael F - Prudent#24319,Joe T - Elasticity#07466,2-0,Straight hands ma boi!,1,1
2/27/2025 21:40:46,Andrew M - Robespierre#01976,Ryan H - Kitchensinks#50434,2-0,,1,1
2/27/2025 21:46:46,Eikel P - SouLIke#53611,Michael M - Atombomb11991#07305,2-1,,1,1
2/27/2025 22:13:04,Andrew M - Robespierre#01976,Juan Q - Termas79513#36870,2-1,,1,1
2/27/2025 22:18:00,Adrian C - CarrRadio#73846,Zeke W - smarmyplatapus#30066,2-0,,1,1
2/27/2025 22:23:23,Nik S - njsiii#50504,Ben M - cardmaaster#84341,2-0,,1,1
2/27/2025 22:37:55,Daniel M - HPWizard#40332,Enrique O - Caex#39549,2-0,,1,1
2/27/2025 22:57:03,Andrew M - Robespierre#01976,Joe T - Elasticity#07466,2-1,,1,1
2/27/2025 23:29:20,Johnny M - Johnny#69519,Adrian C - CarrRadio#73846,2-0,,1,1
2/27/2025 23:41:11,Eric S - smitte#94855,Robert M - LaughItUp#38462,2-1,GGs,1,1
2/28/2025 0:01:24,Damon B - Nomad#43918,Joseph S - NotSham#89034,2-1,,1,1
2/28/2025 0:03:47,Mitchel S - SpaghettiMitch#18619,Ben M - cardmaaster#84341,2-1,,1,1
2/28/2025 0:05:00,Dominic M - domdoes#32489,Preston B - Vorbis#46420,2-1,ggs!,1,1
2/28/2025 1:27:05,Wayne L - 4chinit#67724,Logan J - Numskul#59868,2-1,,1,1
2/28/2025 8:08:50,David K - Judgementface#52229,Rafael F - Prudent#24319,2-1,,1,1
2/28/2025 8:26:50,Oskar T - ossytubbi#87966,Zeke W - smarmyplatapus#30066,2-1,,1,1
2/28/2025 10:37:52,Vincent L - Tanathonos#62853,Juan Q - Termas79513#36870,2-0,,1,1
2/28/2025 13:19:45,Colton S - coltoncooper#56958,Eddie R - Lord Sorin#57773,2-1,,1,1
2/28/2025 13:59:12,Tyler D - Tuper#64722,Eddie R - Lord Sorin#57773,2-0,ggs,1,1
2/28/2025 14:56:17,Matthias H - Rezreh#11308,Dominic M - domdoes#32489,2-0,,1,1
2/28/2025 15:09:50,Tyler G - Pronamel#36740,Eddie R - Lord Sorin#57773,2-1,,1,1
2/28/2025 15:32:46,Vincent L - Tanathonos#62853,Chris P - Joker01#66827,2-1,,1,1
2/28/2025 16:21:09,Juan Q - Termas79513#36870,Sasson B - Heavy Blanket#62046,2-0,,1,1
2/28/2025 16:52:04,Daniel M - HPWizard#40332,Juan Q - Termas79513#36870,2-0,,1,1
2/28/2025 17:28:44,Wei C - Azayaka#83352,Timothy B - wtrbflov2#64488,2-0,,1,1
2/28/2025 17:43:35,Ryan H - Kitchensinks#50434,Austin L - letschanator#96536,2-0,,1,1
2/28/2025 17:53:41,Paul G - TheDragon#61289,Emmett F - Sepulchure#51526,2-1,,1,1
2/28/2025 18:02:22,Wei C - Azayaka#83352,Damian S - ButCrackMagic#71223,2-1,,1,1
2/28/2025 18:02:26,Jacob B - jacobbarnett15#95139,Sabrina S - Sabrina#30505,2-1,,1,1
2/28/2025 18:06:38,Ryan H - Kitchensinks#50434,Cam B - KingEggbert#01276,2-0,,1,1
2/28/2025 18:19:02,Wei C - Azayaka#83352,Jacob B - jacobbarnett15#95139,2-0,,1,1
2/28/2025 18:30:35,Austin L - letschanator#96536,Alexis M - Alexsfly#67052,2-1,,1,1
2/28/2025 18:32:06,Tristan W - Capt_Tryst#35137,Emmett F - Sepulchure#51526,2-1,,1,1
2/28/2025 18:51:15,Cam B - KingEggbert#01276,Wei C - Azayaka#83352,2-1,A great series ruined by lands in the final,1,1
2/28/2025 19:00:33,Zack H - HackZolt#31077,Ryan H - Kitchensinks#50434,2-1,"GGs, fun match!",1,1
2/28/2025 19:12:41,Daniel G - FriskyHobbit#43185,Alexis M - Alexsfly#67052,2-0,,1,1
2/28/2025 19:20:30,Daniel Z - FOO#48389,Nick L - Aliphos#10232,2-0,,1,1
2/28/2025 19:33:48,Sawyer T - soyboy#35469,Lukas M - Finley_2k1#30925,2-1,,1,1
2/28/2025 19:40:23,Wei C - Azayaka#83352,Daniel Z - FOO#48389,2-0,,1,1
2/28/2025 20:02:53,Nick L - Aliphos#10232,DeWitt K - SeethingOctopus#02129,2-0,ggs,1,1
2/28/2025 20:07:24,Caleb G - Whynaut#28590,Kevin I - kni1993#29285,2-0,,1,1
2/28/2025 20:27:21,Chris D - Stereolab#37691,Daniel Z - FOO#48389,2-0,,1,1
2/28/2025 20:35:23,Nick L - Aliphos#10232,Georgii C - Yasunori#84481,2-1,"Ggs, close games",1,1
2/28/2025 20:36:42,Jordan M - JMTron#46639,Caleb G - Whynaut#28590,2-0,,1,1
2/28/2025 20:49:59,DeWitt K - SeethingOctopus#02129,Lukas M - Finley_2k1#30925,2-0,,1,1
2/28/2025 20:51:16,Wyatt C - hotdolphin#30769,Chris D - Stereolab#37691,2-1,,1,1
2/28/2025 21:05:14,Wyatt C - hotdolphin#30769,Caleb G - Whynaut#28590,2-0,,1,1
2/28/2025 21:10:13,Nick L - Aliphos#10232,Kevin I - kni1993#29285,2-0,ggs,1,1
2/28/2025 21:22:17,DeWitt K - SeethingOctopus#02129,Daniel Z - FOO#48389,2-1,,1,1
2/28/2025 21:36:39,Georgii C - Yasunori#84481,Cam B - KingEggbert#01276,2-1,GG!,1,1
2/28/2025 21:45:42,DeWitt K - SeethingOctopus#02129,Eddie R - Lord Sorin#57773,2-0,,1,1
2/28/2025 21:48:41,Keelan T - Dufel#75965,Lukas M - Finley_2k1#30925,2-0,,1,1
2/28/2025 21:55:40,Bob P - Hit#08120,Chris D - Stereolab#37691,2-1,,1,1
2/28/2025 22:19:32,DeWitt K - SeethingOctopus#02129,Bob P - Hit#08120,2-0,,1,1
2/28/2025 22:35:17,Aaron B - Bevelman#18220,Alex M - ItsYaBoiAlex#76222,2-1,,1,1
2/28/2025 22:38:09,Cam B - KingEggbert#01276,Andrew M - Robespierre#01976,2-0,,1,1
2/28/2025 22:54:00,Bob P - Hit#08120,Jordan M - JMTron#46639,2-0,,1,1
2/28/2025 23:11:10,Eddie R - Lord Sorin#57773,Parker D - Android77#15898,2-0,,1,1
2/28/2025 23:15:14,Chris D - Stereolab#37691,Alex M - ItsYaBoiAlex#76222,2-1,,1,1
2/28/2025 23:24:37,Bob P - Hit#08120,Damon B - Nomad#43918,2-0,,1,1
2/28/2025 23:37:43,Maranda L - BlackCanary#59791,Zack H - HackZolt#31077,2-1,,1,1
2/28/2025 23:54:48,Bob P - Hit#08120,Alex M - ItsYaBoiAlex#76222,2-0,,1,1
3/1/2025 0:08:01,Chris D - Stereolab#37691,Andrew M - Robespierre#01976,2-1,,1,1
3/1/2025 0:19:00,Zack H - HackZolt#31077,Alex M - ItsYaBoiAlex#76222,2-1,GGs!,1,1
3/1/2025 0:50:26,Andrew M - Robespierre#01976,Philip B - Plipster#75000,2-1,,1,1
3/1/2025 1:08:35,Aaron B - Bevelman#18220,Andrew M - Robespierre#01976,2-0,ggs,1,1
3/1/2025 1:11:08,Timothy B - wtrbflov2#64488,Alex D - snipper_33#42632,2-0,,1,1
3/1/2025 1:13:56,Parker D - Android77#15898,Philip B - Plipster#75000,2-0,,1,1
3/1/2025 1:35:01,Andrew M - Robespierre#01976,Alex H - Merriman#08092,2-0,,1,1
3/1/2025 1:53:42,Eddie R - Lord Sorin#57773,Wyatt C - hotdolphin#30769,2-1,,1,1
3/1/2025 2:19:13,Aaron B - Bevelman#18220,Parker D - Android77#15898,2-1,ggs! Close games,1,1
3/1/2025 8:47:26,Zack H - HackZolt#31077,Nik S - njsiii#50504,2-1,"GGs, sorry for screw G3 :(",1,1
3/1/2025 9:26:51,Aaron B - Bevelman#18220,Christian L - xXalpineXx#54284,2-0,,1,1
3/1/2025 10:13:06,David K - Judgementface#52229,Aaron B - Bevelman#18220,2-1,,1,1
3/1/2025 11:19:49,Jeremy E - Lhurgoyf#37289,Jess K - jessie kroyzer#23405,2-0,,1,1
3/1/2025 12:53:30,Cam B - KingEggbert#01276,Colton M - mang#55794,2-0,,1,1
3/1/2025 13:56:07,Kevin C - Keviiiiin#67886,Ron C - Lennor#52740,2-1,,1,1
3/1/2025 14:29:43,Parker D - Android77#15898,Ron C - Lennor#52740,2-1,,1,1
3/1/2025 15:23:35,Chris R - Sinkwater#27508,Austin L - letschanator#96536,2-1,,1,1
3/1/2025 16:38:09,Lotte P - Lotte #93345,Edgar A - PlayfulTerror#04926,2-1,Gg's!,1,1
3/1/2025 17:18:11,Wayne L - 4chinit#67724,Stephen H - Crayth#38098,2-1,,1,1
3/1/2025 17:20:25,Alex M - ItsYaBoiAlex#76222,Cody-Rayce MG - Pluto#50936,2-0,bauble the bug,1,1
3/1/2025 17:31:47,Wyatt C - hotdolphin#30769,Kenny W - NivMizzet042#64889,2-1,,1,1
3/1/2025 17:40:28,Johnny M - Johnny#69519,Lotte P - Lotte #93345,2-1,,1,1
3/1/2025 18:01:28,Wyatt C - hotdolphin#30769,Sawyer T - soyboy#35469,2-0,,1,1
3/1/2025 18:23:50,Kenny W - NivMizzet042#64889,Matt P - Hyouden#42088,2-0,,1,1
3/1/2025 18:51:29,Matt P - Hyouden#42088,Alexis M - Alexsfly#67052,2-1,,1,1
3/1/2025 19:29:35,Michael M - Atombomb11991#07305,Matt P - Hyouden#42088,2-0,,1,1
3/1/2025 19:51:19,Kenny W - NivMizzet042#64889,Alex D - snipper_33#42632,2-0,,1,1
3/1/2025 19:58:02,Michael M - Atombomb11991#07305,Kevin I - kni1993#29285,2-0,,1,1
3/1/2025 20:17:07,Jordan M - JMTron#46639,Michael M - Atombomb11991#07305,2-0,,1,1
3/1/2025 20:28:45,Chris R - Sinkwater#27508,Matt P - Hyouden#42088,2-1,,1,1
3/1/2025 20:51:13,Alex D - snipper_33#42632,Jordan M - JMTron#46639,2-1,,1,1
3/1/2025 21:00:25,Michael M - Atombomb11991#07305,Nik S - njsiii#50504,2-1,,1,1
3/1/2025 21:21:57,Matt P - Hyouden#42088,Kevin I - kni1993#29285,2-1,,1,1
3/1/2025 21:28:00,Nik S - njsiii#50504,Kevin C - Keviiiiin#67886,2-0,,1,1
3/1/2025 21:36:51,Alex D - snipper_33#42632,Keelan T - Dufel#75965,2-1,,1,1
3/2/2025 0:32:23,Preston B - Vorbis#46420,Ryan H - Kitchensinks#50434,2-1,,1,1
3/2/2025 1:50:39,Jamie W - Jamie#45846,Jack H - Rakic#98298,2-0,,1,1
3/2/2025 8:52:47,Lotte P - Lotte #93345,Georgii C - Yasunori#84481,2-0,,1,1
3/2/2025 9:28:07,Lotte P - Lotte #93345,Joseph S - NotSham#89034,2-0,,1,1
3/2/2025 9:37:01,Nik S - njsiii#50504,Caleb G - Whynaut#28590,2-1,,1,1
3/2/2025 12:33:11,Georgii C - Yasunori#84481,Kevin C - Keviiiiin#67886,2-1,,1,1
3/2/2025 12:53:43,Alexis M - Alexsfly#67052,Colton S - coltoncooper#56958,2-0,,1,1
3/2/2025 13:25:14,Kevin C - Keviiiiin#67886,Daniel Z - FOO#48389,2-0,,1,1
3/2/2025 13:25:37,Dirk E - BegginBlue#16667,Jess K - jessie kroyzer#23405,2-1,,1,1
3/2/2025 13:50:12,Colton S - coltoncooper#56958,Jon R - MetalFingers#36803,2-1,,1,1
3/2/2025 14:08:34,Michael M - Atombomb11991#07305,Kevin C - Keviiiiin#67886,2-1,,1,1
3/2/2025 14:22:16,Nick A - Nistar#14127,Alexis M - Alexsfly#67052,2-0,,1,1
3/2/2025 14:38:25,Jon R - MetalFingers#36803,Dirk E - BegginBlue#16667,2-1,,1,1
3/2/2025 14:41:29,Johnny M - Johnny#69519,Jess K - jessie kroyzer#23405,2-0,,1,1
3/2/2025 14:52:15,Michael M - Atombomb11991#07305,Damon B - Nomad#43918,2-1,,1,1
3/2/2025 15:05:34,Nick A - Nistar#14127,Edgar A - PlayfulTerror#04926,2-1,,1,1
3/2/2025 15:20:00,Dirk E - BegginBlue#16667,Matt F - MadeMyBus#92429,2-1,Good games,1,1
3/2/2025 15:22:27,Johnny M - Johnny#69519,Jon R - MetalFingers#36803,2-1,,1,1
3/2/2025 15:30:36,David K - Judgementface#52229,Kip S - Rokuta#07703,2-1,,1,1
3/2/2025 15:34:57,Alex H - Merriman#08092,Chris Y - Yorke on Games#66909,2-1,,1,1
3/2/2025 15:56:41,Wesley C - GigaVoltaic#11782,David K - Judgementface#52229,2-0,,1,1
3/2/2025 15:59:19,Jess K - jessie kroyzer#23405,Michael M - Atombomb11991#07305,2-1,,1,1
3/2/2025 16:00:45,Nick A - Nistar#14127,Dirk E - BegginBlue#16667,2-0,,1,1
3/2/2025 16:25:38,Jon R - MetalFingers#36803,Nicholas K - Bionick#55161,2-0,,1,1
3/2/2025 16:28:59,Nick A - Nistar#14127,Jess K - jessie kroyzer#23405,2-0,,1,1
3/2/2025 16:45:20,Lotte P - Lotte #93345,Evan C - PeasOfCrab#00133,2-0,,1,1
3/2/2025 16:57:30,Adam S - wizma#29010,Ben P - ChuckNoBlocks#32638,2-1,Epic match!!,1,1
3/2/2025 17:07:13,Sawyer T - soyboy#35469,Nick A - Nistar#14127,2-0,,1,1
3/2/2025 17:33:38,Paul G - TheDragon#61289,Ben P - ChuckNoBlocks#32638,2-0,,1,1
3/2/2025 17:45:21,Daniel G - FriskyHobbit#43185,Evan L - Evan#97713,2-0,,1,1
3/2/2025 18:04:43,Jon R - MetalFingers#36803,Wesley C - GigaVoltaic#11782,2-0,,1,1
3/2/2025 18:11:24,Richard K - preacher26#59445,Georgii C - Yasunori#84481,2-0,,1,1
3/2/2025 18:48:07,Jack F - jkfman101#84645,Alex H - Merriman#08092,2-1,,1,1
3/2/2025 18:51:34,Jack H - Rakic#98298,Nik S - njsiii#50504,2-0,,1,1
3/2/2025 18:56:02,Ryan M - rrrn22#32842,Ben P - ChuckNoBlocks#32638,2-0,,1,1
3/2/2025 19:00:54,Evan C - PeasOfCrab#00133,Philip B - Plipster#75000,2-0,,1,1
3/2/2025 19:22:11,Jack H - Rakic#98298,Miguel B - Ethereus#60108,2-1,,1,1
3/2/2025 19:57:21,Jack H - Rakic#98298,Philip B - Plipster#75000,2-1,,1,1
3/2/2025 20:00:55,Evan C - PeasOfCrab#00133,Ben P - ChuckNoBlocks#32638,2-0,,1,1
3/2/2025 20:25:56,Miguel B - Ethereus#60108,Evan C - PeasOfCrab#00133,2-1,GGs!,1,1
3/2/2025 21:15:01,Ben P - ChuckNoBlocks#32638,Alex H - Merriman#08092,2-1,GGs!,1,1
3/2/2025 21:28:35,Christopher G - oompaloompa#65002,Jack H - Rakic#98298,2-0,,1,1
3/2/2025 21:54:46,Christopher G - oompaloompa#65002,Kenny W - NivMizzet042#64889,2-0,,1,1
3/2/2025 21:59:23,Ryan M - rrrn22#32842,Evan C - PeasOfCrab#00133,2-0,,1,1
3/2/2025 23:18:45,Jeremy E - Lhurgoyf#37289,Ryan M - rrrn22#32842,2-1,,1,1
3/2/2025 23:30:58,Chris Y - Yorke on Games#66909,Preston B - Vorbis#46420,2-0,Golgari Mirror--GGs!!,1,1
3/2/2025 23:53:54,Curtis K - Oblivion#40925,Wayne L - 4chinit#67724,2-0,,1,1
3/3/2025 0:01:51,Emmett F - Sepulchure#51526,Chris Y - Yorke on Games#66909,2-0,,1,1
3/3/2025 0:16:30,Emmett F - Sepulchure#51526,Curtis K - Oblivion#40925,2-0,,1,1
3/3/2025 0:43:19,Sawyer T - soyboy#35469,Emmett F - Sepulchure#51526,2-0,,1,1
3/3/2025 0:44:43,Curtis K - Oblivion#40925,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
3/3/2025 7:50:43,Adam S - wizma#29010,Petro K - sonoki#49073,2-1,"Absolutely epic, Ggs ",1,1
3/3/2025 10:18:08,Joe T - Elasticity#07466,Richard K - preacher26#59445,2-1,,1,1
3/3/2025 10:45:13,Jamie W - Jamie#45846,Colton M - mang#55794,2-1,,1,1
3/3/2025 11:24:07,Jeremy E - Lhurgoyf#37289,Eric S - smitte#94855,2-1,,1,1
3/3/2025 12:30:40,John P - gokuorgohome#51511,Chris O - Chriso91#46230,2-1,,1,1
3/3/2025 12:39:15,Eric S - smitte#94855,Sasson B - Heavy Blanket#62046,2-0,GGs,1,1
3/3/2025 12:43:50,Adam E - adamend#97520,Nicholas K - Bionick#55161,2-0,,1,1
3/3/2025 13:09:47,John D - DailyDraft#87013,Eric S - smitte#94855,2-0,,1,1
3/3/2025 13:14:50,Chris O - Chriso91#46230,Vincent L - Tanathonos#62853,2-1,,1,1
3/3/2025 13:27:38,Wesley C - GigaVoltaic#11782,Renaud C - ArExSea#25399,2-0,,1,1
3/3/2025 13:33:55,Ryan H - Kitchensinks#50434,Eric S - smitte#94855,2-1,,1,1
3/3/2025 13:44:57,John P - gokuorgohome#51511,John D - DailyDraft#87013,2-0,,1,1
3/3/2025 13:57:35,Kip S - Rokuta#07703,Dirk E - BegginBlue#16667,2-0,Ggs!,1,1
3/3/2025 14:17:17,Justin P - Code Pigeon#84057,Stefan V - Silversword#06621,2-0,,1,1
3/3/2025 14:25:37,Keelan T - Dufel#75965,Caleb G - Whynaut#28590,2-0,,1,1
3/3/2025 14:59:27,Stefan V - Silversword#06621,Renaud C - ArExSea#25399,2-0,thx for the game,1,1
3/3/2025 15:23:58,Robert M - LaughItUp#38462,Wesley C - GigaVoltaic#11782,2-1,,1,1
3/3/2025 15:50:32,Adam E - adamend#97520,Vincent L - Tanathonos#62853,2-1,,1,1
3/3/2025 15:54:18,Wesley C - GigaVoltaic#11782,Tyler G - Pronamel#36740,2-0,,1,1
3/3/2025 15:59:51,Robert M - LaughItUp#38462,Cody-Rayce MG - Pluto#50936,2-0,,1,1
3/3/2025 16:32:30,Adam E - adamend#97520,Stefan V - Silversword#06621,2-0,,1,1
3/3/2025 16:45:55,Evan L - Evan#97713,Robert M - LaughItUp#38462,2-1,,1,1
3/3/2025 16:57:08,Renaud C - ArExSea#25399,Paul G - TheDragon#61289,2-1,,1,1
3/3/2025 17:18:26,Evan L - Evan#97713,Adam E - adamend#97520,2-0,,1,1
3/3/2025 17:24:26,Robert M - LaughItUp#38462,Jeremy E - Lhurgoyf#37289,2-0,,1,1
3/3/2025 17:25:26,Renaud C - ArExSea#25399,Johnny M - Johnny#69519,2-1,,1,1
3/3/2025 17:55:40,Paul G - TheDragon#61289,Evan L - Evan#97713,2-1,,1,1
